src_kc,dst_kc,weight,source,reason,dataset,fold
6919204559440502153,6227902113753782862,0.0221755368814192,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8974207619141732673,369156743859387357,0.0060690943043884,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8974207619141732673,2639140953556034985,0.0059357076163798,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8974207619141732673,2971567326682687482,0.00447956960562,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
943941183009938411,2424884420776148101,0.0010559779467342,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5004056408490135881,943941183009938411,0.0007002801120448,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5004056408490135881,2424884420776148101,0.0007447423413809,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5004056408490135881,6227902113753782862,0.0007447423413809,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5004056408490135881,8974207619141732673,0.0009003601440576,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5627153026165801879,943941183009938411,0.0010670935040682,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8647238599411555878,5627153026165801879,0.0010670935040682,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5281012363635141747,8647238599411555878,0.00250100040016,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5281012363635141747,8974207619141732673,0.0117936063314214,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5627153026165801879,4183742307893211102,0.0012338268640789,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5627153026165801879,6227902113753782862,0.0016562180427726,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2512779148358550338,5281012363635141747,0.0005335467520341,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5627153026165801879,7543547766167485445,0.0009781690453959,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5627153026165801879,9178709685425968319,0.0033124360855453,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5281012363635141747,9178709685425968319,0.0033902449868836,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2639140953556034985,8974207619141732673,0.0098261526832955,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
1802631153672643641,6593237900850079340,0.000755857898715,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8261217223749476465,2974839630371788117,0.0009670534880618,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4716623401848873429,2974839630371788117,0.0009448223733938,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4716623401848873429,8261217223749476465,0.0012782890934151,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3411738317667150888,8973267596172461768,0.0013005202080832,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7852155446922414529,2399256394604828826,0.0013783291094215,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6470292434932709515,7852155446922414529,0.003001200480192,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3757979467141994154,1325317595788284492,0.0019785692054599,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2399256394604828826,3757979467141994154,0.0094704548486061,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6437630926062882304,1325317595788284492,0.0014227913387577,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6437630926062882304,2331065474284500223,0.001011515717398,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6437630926062882304,6470292434932709515,0.0033568983148815,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6437630926062882304,6897557479140658146,0.0008892445867235,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8973267596172461768,2399256394604828826,0.0033568983148815,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8973267596172461768,3757979467141994154,0.0029567382508558,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8973267596172461768,6437630926062882304,0.0065359477124183,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8973267596172461768,6470292434932709515,0.0092814903739273,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8973267596172461768,6593237900850079340,0.0041683340002667,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6593237900850079340,1325317595788284492,0.0173180383264416,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6593237900850079340,2101425677758985623,0.0096038415366146,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3847241945967958683,1325317595788284492,0.0093259526032635,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3847241945967958683,2101425677758985623,0.0065804099417544,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3847241945967958683,6593237900850079340,0.0718731937219332,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6897557479140658146,1325317595788284492,0.00895913921124,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6897557479140658146,2101425677758985623,0.0053576986350095,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6897557479140658146,2331065474284500223,0.0037570583789071,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6897557479140658146,3847241945967958683,0.0282557467431417,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3847241945967958683,6897557479140658146,0.0359699435329687,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6593237900850079340,6897557479140658146,0.0283002089724778,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3334364354044957418,8214762372341461927,0.0009559379307278,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8586078029369376585,8140433182690449241,0.000766973456049,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7505764460358596179,3292674732566450758,0.0019785692054599,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2107495501047389573,3292674732566450758,0.0008225512427193,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2107495501047389573,5260548302369893900,0.0015450624694322,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2107495501047389573,7505764460358596179,0.000755857898715,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2107495501047389573,8725826448071558895,0.0009781690453959,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3292674732566450758,197973874239966324,0.002000800320128,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3292674732566450758,617276381187711342,0.0020452625494642,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3292674732566450758,5260548302369893900,0.0027788893335111,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3292674732566450758,7505764460358596179,0.0019341069761237,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3292674732566450758,8453471542926867412,0.001500600240096,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5260548302369893900,7505764460358596179,0.0014005602240896,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5260548302369893900,8453471542926867412,0.0011782490774087,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7505764460358596179,8883558791150283748,0.0014339068960917,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8883558791150283748,8725826448071558895,0.0019007603041216,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
1870708495257731818,5787086829184342445,0.0092370281445911,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8725826448071558895,617276381187711342,0.0170179182784224,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5963610272415602268,617276381187711342,0.0029122760215197,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5963610272415602268,1870708495257731818,0.0045351473922902,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
1870708495257731818,5963610272415602268,0.004735227424303,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5787086829184342445,5963610272415602268,0.003979369525588,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7494891663006618063,8318975460241856318,0.0089035614245698,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7494891663006618063,9152418764846100339,0.0102263127473211,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3749889382127656036,7494891663006618063,0.012193766395447,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3749889382127656036,8318975460241856318,0.0075808101018185,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8725826448071558895,3749889382127656036,0.0123938464274598,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8453471542926867412,617276381187711342,0.0396047307812013,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8453471542926867412,3749889382127656036,0.0113045218087234,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8725826448071558895,8453471542926867412,0.2741874527588813,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3749889382127656036,8453471542926867412,0.0138055222088835,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3749889382127656036,9152418764846100339,0.0120048019207683,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3749889382127656036,9221183466761288980,0.04921968787515,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
9221183466761288980,7494891663006618063,0.0147392290249433,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
9221183466761288980,8725826448071558895,0.0625472411186696,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
9152418764846100339,7494891663006618063,0.0106042416966786,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8318975460241856318,7494891663006618063,0.0090369481125783,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8318975460241856318,8725826448071558895,0.0064247921390778,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
9152418764846100339,8725826448071558895,0.0126272731314748,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2605886777898575726,1732083842247241391,0.0055800097816904,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2282018763468610867,1732083842247241391,0.0053021208483393,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2605886777898575726,2282018763468610867,0.0067804899737672,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3559570506312627868,1732083842247241391,0.0050242319149882,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3559570506312627868,2282018763468610867,0.0042906051309412,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3559570506312627868,2605886777898575726,0.0108821306300297,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
1732083842247241391,2605886777898575726,0.0059912854030501,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
1732083842247241391,3559570506312627868,0.0058245520430394,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4309181298269116640,3559570506312627868,0.0043128362456093,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4309181298269116640,4550032998400988948,0.0089257925392379,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4309181298269116640,7193755769334966247,0.0054355075363478,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
1782978369395385968,4550032998400988948,0.0016673336001067,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
1782978369395385968,6674777082478334481,0.0007336267840469,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
1782978369395385968,7193755769334966247,0.0017340269441109,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7311448085161464137,1782978369395385968,0.002990084922858,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4309181298269116640,7311448085161464137,0.008714596949891,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8107610424419306359,1732083842247241391,0.0070361477924503,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4309181298269116640,8107610424419306359,0.0104152772219999,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
1732083842247241391,4550032998400988948,0.0127717753768173,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4550032998400988948,1732083842247241391,0.0196856520385932,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4550032998400988948,2282018763468610867,0.0136499044062069,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4550032998400988948,2605886777898575726,0.0122159975101151,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4550032998400988948,3559570506312627868,0.0116602196434129,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4550032998400988948,8107610424419306359,0.0152950068916455,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3559570506312627868,8107610424419306359,0.0056133564536925,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2282018763468610867,8107610424419306359,0.0164732559690542,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2232856020393010889,2124063239158027985,0.0021008403361344,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5149918753711527762,7193755769334966247,0.0108265528433595,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6674777082478334481,1782978369395385968,0.0007336267840469,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7478476918514462036,6674777082478334481,0.0011560179627406,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7478476918514462036,6722740894445177517,0.0005335467520341,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7478476918514462036,7193755769334966247,0.0136499044062069,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7478476918514462036,7311448085161464137,0.0011671335200746,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3841223080408369046,3456203248647242224,0.0010448623894002,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3841223080408369046,7193755769334966247,0.0006002400960384,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8680693882355002966,3456203248647242224,0.0023120359254813,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8680693882355002966,3841223080408369046,0.007213996709795,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7193755769334966247,8680693882355002966,0.1455248766173136,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6280793340834961961,2124063239158027985,0.0017673736161131,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4313862617902901043,6280793340834961961,0.0008447823573873,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6795554795350419235,3195330221772284178,0.0014339068960917,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3169025984534066553,6795554795350419235,0.0009003601440576,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3121398794025234811,3195330221772284178,0.0008447823573873,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3121398794025234811,3802869716744890058,0.0009670534880618,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3121398794025234811,6280793340834961961,0.0008892445867235,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6795554795350419235,3802869716744890058,0.0009892846027299,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4313862617902901043,6795554795350419235,0.0017229113867769,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4313862617902901043,8037203275722542970,0.0009337068160597,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3195330221772284178,6795554795350419235,0.0018562980747854,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6280793340834961961,6795554795350419235,0.0033013205282112,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
1499583379431166667,4761298022952863078,0.0017673736161131,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2124063239158027985,1499583379431166667,0.0021453025654706,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2124063239158027985,4397845859350959030,0.00151171579743,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4761298022952863078,1499583379431166667,0.0019229914187897,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4761298022952863078,2124063239158027985,0.0067804899737672,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4761298022952863078,4397845859350959030,0.0015339469120981,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4761298022952863078,5808960464843088429,0.0028122360055133,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4761298022952863078,8037203275722542970,0.0025565781868302,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2124063239158027985,5808960464843088429,0.0021786492374727,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2124063239158027985,8037203275722542970,0.0029789693655239,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3634533347510840392,5808960464843088429,0.0023676137121515,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3634533347510840392,6912684877205300847,0.0018340669601173,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3802869716744890058,4397845859350959030,0.0020341469921301,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4397845859350959030,6912684877205300847,0.0028011204481792,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6912684877205300847,6722740894445177517,0.0016006402561024,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8037203275722542970,5808960464843088429,0.0031901649548708,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7311448085161464137,6722740894445177517,0.0118936463474278,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
201655829858147141,4373542055585092891,0.0013227513227513,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6725352549535868899,1910386962224205697,0.0071584189231248,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
1272078342421833895,4603010116330489790,0.0006558178827086,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5394057664143665446,1272078342421833895,0.0055133164376861,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8505749148327092348,9037650718656349030,0.0007225112267129,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5394057664143665446,4603010116330489790,0.0010448623894002,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7515792826152052712,1272078342421833895,0.0017340269441109,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7515792826152052712,4603010116330489790,0.0024565381708238,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7515792826152052712,5394057664143665446,0.002011915877462,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6150837255393978375,1272078342421833895,0.0005557778667022,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6150837255393978375,4603010116330489790,0.000755857898715,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6150837255393978375,7515792826152052712,0.0011226712907385,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5394057664143665446,8840192557330698393,0.0007447423413809,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4269789023875023161,4983744989151479973,0.0006002400960384,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3456765851517825843,3159978745740185913,0.0006335867680405,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5848034007505235546,6272630431474127263,0.0017673736161131,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
262003896180016892,7463086437374643879,0.0007447423413809,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5692135374253198176,3456765851517825843,0.0053688141923436,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8390259010838062935,3159978745740185913,0.0011671335200746,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5692135374253198176,8390259010838062935,0.0064914854830821,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3456765851517825843,8390259010838062935,0.0056800497976968,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5775856128716789758,3159978745740185913,0.0005891245387043,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6274994036471625759,5775856128716789758,0.0021786492374727,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7146445977951050533,4269789023875023161,0.0021564181228046,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
681803948270792571,4269789023875023161,0.000755857898715,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4983744989151479973,681803948270792571,0.0038015206082432,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7146445977951050533,4983744989151479973,0.0009003601440576,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8482717240369741419,1122867007660095547,0.0006335867680405,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8482717240369741419,1261813957601536318,0.0005780089813703,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8482717240369741419,4269789023875023161,0.001244942421413,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8482717240369741419,4983744989151479973,0.0007336267840469,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8443951167886414266,681803948270792571,0.0006891645547107,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8443951167886414266,4983744989151479973,0.0005224311947001,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
1261813957601536318,1122867007660095547,0.0020230314347961,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
1261813957601536318,4750554154726105366,0.0005780089813703,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7114676981508637843,1910386962224205697,0.001500600240096,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7114676981508637843,6725352549535868899,0.0012338268640789,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7114676981508637843,7746190261701252144,0.0013116357654172,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6725352549535868899,7746190261701252144,0.0031679338402027,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4373542055585092891,280809832713115774,0.013683251078209,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4373542055585092891,5175724845516121656,0.002000800320128,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
140757710856982348,5175724845516121656,0.0013894446667555,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
140757710856982348,5192688332126912304,0.0074029611844737,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5533632494824773793,140757710856982348,0.0926370548219287,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5533632494824773793,3099652975075194809,0.0033568983148815,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5533632494824773793,5175724845516121656,0.0016006402561024,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
175008352479240636,3056233181429713346,0.0978391356542617,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5382018441652403860,4019982814192772682,0.0035903250188964,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5382018441652403860,4201603806540643868,0.0015895246987683,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5677971389681276809,4019982814192772682,0.0045462629496242,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5677971389681276809,5382018441652403860,0.0056244720110266,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5677971389681276809,8090279699499114615,0.0007892045707171,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4019982814192772682,6729785603382804993,0.0015784091414343,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4201603806540643868,5021245417040859489,0.0311902538793295,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4201603806540643868,7636113366160458069,0.0045573785069583,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4201603806540643868,8090279699499114615,0.0036014405762304,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5021245417040859489,7636113366160458069,0.0047685740963051,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7636113366160458069,8090279699499114615,0.0038459828375794,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8090279699499114615,175008352479240636,0.005491085323018,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8090279699499114615,3056233181429713346,0.0089924858832421,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
177720874964963849,3546859663356273156,0.0009003601440576,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4050345392134204556,180754702047604575,0.0015450624694322,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
180754702047604575,4820100868843442909,0.0010226312747321,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
192695277167066244,3546859663356273156,0.0014005602240896,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5389887304669922778,3110682022457452476,0.0196078431372549,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
5389887304669922778,7994664504403226928,0.0033902449868836,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3110682022457452476,7994664504403226928,0.0032235116268729,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3527842306507836045,5175724845516121656,0.0022231114668089,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
3527842306507836045,6365077062904075757,0.0029678538081899,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6365077062904075757,5175724845516121656,0.0020452625494642,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2971567326682687482,6227902113753782862,0.0156395891690009,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2971567326682687482,8974207619141732673,0.0019341069761237,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
369156743859387357,6227902113753782862,0.0269774576497265,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
369156743859387357,8974207619141732673,0.0016895647147747,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6227902113753782862,9178709685425968319,0.0071806500377928,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7994664504403226928,5175724845516121656,0.0021897647948068,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8150639011673818921,258118458495487562,0.0054355075363478,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8150639011673818921,862168529034286970,0.0059912854030501,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8150639011673818921,6385779646123484600,0.0047574585389711,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6385779646123484600,3761467202424358084,0.0006669334400426,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7736496371357168692,284418261158542673,0.0009003601440576,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
292367290201776394,2120066632530675893,0.0168623004757458,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
292367290201776394,6988628725958017872,0.0006891645547107,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
597085490375358283,2040266503395192065,0.0012004801920768,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
597085490375358283,7856201569074235440,0.0050020008003201,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
2040266503395192065,7856201569074235440,0.0021230714508025,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
7842023863289943250,7332471355363189383,0.0044684540482859,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4836946774630971422,452276819587809703,0.0018118358454492,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
6025163247205472045,452276819587809703,0.002011915877462,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
4836946774630971422,6025163247205472045,0.0028344671201814,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
452276819587809703,4836946774630971422,0.0020230314347961,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
452276819587809703,6025163247205472045,0.0024343070561557,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
452276819587809703,7666334920913339700,0.0056578186830287,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8873846141213762631,452276819587809703,0.0030678938241963,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
8873846141213762631,4836946774630971422,0.0019007603041216,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,1
